S_H1N1,E_H1N1,I_H1N1,R_H1N1,beta_H1N1,S_H3N2,E_H3N2,I_H3N2,R_H3N2,beta_H3N2,S_B,E_B,I_B,R_B,beta_B
155980.0,10.0,10.0,44000.0,-0.0,148000.0,0.0,0.0,51996.0,0.0,120000.0,0.0,0.0,79989.0,0.0
155968.0,22.0,10.0,44000.0,7.693885925318014e-06,148000.0,0.0,0.0,51993.0,0.0,120000.0,0.0,0.0,79982.0,0.0
155940.0,40.0,20.0,44000.0,8.97781197896627e-06,148000.0,0.0,0.0,51988.0,0.0,120000.0,0.0,0.0,79975.0,0.0
155935.0,33.0,32.0,44000.0,1.0020200724660916e-06,148000.0,0.0,0.0,51988.0,0.0,120000.0,0.0,0.0,79974.0,0.0
155934.0,6.0,60.0,44000.0,1.0688282649497009e-07,148000.0,0.0,0.0,51987.0,0.0,120000.0,0.0,0.0,79974.0,0.0
155926.0,9.0,65.0,44000.0,7.893290604320195e-07,148000.0,0.0,0.0,51986.0,0.0,120000.0,0.0,0.0,79970.0,0.0
155923.0,11.0,56.0,44010.0,3.4357617908473137e-07,147993.0,0.0,0.0,51996.0,0.0,119995.0,0.0,0.0,79979.0,0.0
155895.0,31.0,64.0,44010.0,2.8063760864684564e-06,147993.0,0.0,0.0,51988.0,0.0,119995.0,0.0,0.0,79969.0,0.0
155883.0,40.0,57.0,44020.0,1.3505405707451978e-06,147984.0,0.0,0.0,51993.0,0.0,119991.0,0.0,0.0,79973.0,0.0
155829.0,66.0,73.0,44032.0,4.747036991813207e-06,147975.0,0.0,0.0,51996.0,0.0,119986.0,0.0,0.0,79972.0,0.0
155802.0,81.0,57.0,44060.0,3.04029608430133e-06,147952.0,0.0,0.0,52018.0,0.0,119965.0,0.0,0.0,79987.0,0.0
155700.0,129.0,106.0,44065.0,6.18024502853819e-06,147947.0,0.0,0.0,52004.0,0.0,119961.0,0.0,0.0,79949.0,0.0
155653.0,149.0,132.0,44066.0,2.2875280660225375e-06,147947.0,0.0,0.0,51987.0,0.0,119960.0,0.0,0.0,79933.0,0.0
155472.0,228.0,226.0,44074.0,5.151313135176832e-06,147940.0,0.0,0.0,51930.0,0.0,119956.0,0.0,0.0,79866.0,0.0
155421.0,232.0,270.0,44077.0,1.2153369807740839e-06,147937.0,0.0,0.0,51916.0,0.0,119954.0,0.0,0.0,79850.0,0.0
155170.0,302.0,423.0,44105.0,3.824067891069217e-06,147917.0,0.0,0.0,51872.0,0.0,119936.0,0.0,0.0,79779.0,0.0
154967.0,454.0,462.0,44117.0,2.835403275496973e-06,147910.0,0.0,0.0,51830.0,0.0,119930.0,0.0,0.0,79706.0,0.0
154272.0,898.0,659.0,44171.0,6.836160966233024e-06,147865.0,0.0,0.0,51703.0,0.0,119889.0,0.0,0.0,79467.0,0.0
153581.0,1386.0,835.0,44198.0,5.388328700683292e-06,147844.0,0.0,0.0,51548.0,0.0,119875.0,0.0,0.0,79203.0,0.0
153164.0,1108.0,1428.0,44300.0,1.906562943790245e-06,147761.0,0.0,0.0,51545.0,0.0,119816.0,0.0,0.0,79132.0,0.0
152898.0,683.0,2072.0,44347.0,8.396341245691793e-07,147732.0,0.0,0.0,51523.0,0.0,119786.0,0.0,0.0,79067.0,0.0
152817.0,347.0,2308.0,44528.0,2.2965586697760598e-07,147616.0,0.0,0.0,51687.0,0.0,119680.0,0.0,0.0,79219.0,0.0
