S_H1N1,E_H1N1,I_H1N1,R_H1N1,beta_H1N1,S_H3N2,E_H3N2,I_H3N2,R_H3N2,beta_H3N2,S_B,E_B,I_B,R_B,beta_B
155989.0,1.0,10.0,44000.0,-0.0,148000.0,0.0,0.0,51998.0,0.0,120000.0,0.0,0.0,79995.0,0.0
155985.0,5.0,10.0,44000.0,2.5643491361348846e-06,148000.0,0.0,0.0,51998.0,0.0,120000.0,0.0,0.0,79994.0,0.0
155982.0,7.0,11.0,44000.0,1.7484534928855428e-06,148000.0,0.0,0.0,51997.0,0.0,120000.0,0.0,0.0,79994.0,0.0
155971.0,14.0,15.0,44000.0,4.701728740171784e-06,148000.0,0.0,0.0,51991.0,0.0,120000.0,0.0,0.0,79989.0,0.0
155970.0,12.0,18.0,44000.0,3.561938549436145e-07,148000.0,0.0,0.0,51991.0,0.0,120000.0,0.0,0.0,79989.0,0.0
155965.0,6.0,29.0,44000.0,1.1054646433715788e-06,148000.0,0.0,0.0,51990.0,0.0,120000.0,0.0,0.0,79987.0,0.0
155941.0,29.0,20.0,44010.0,7.695218063241866e-06,147992.0,0.0,0.0,51994.0,0.0,119995.0,0.0,0.0,79991.0,0.0
155934.0,31.0,25.0,44010.0,1.7956314851154976e-06,147992.0,0.0,0.0,51991.0,0.0,119995.0,0.0,0.0,79988.0,0.0
155934.0,7.0,48.0,44011.0,-0.0,147991.0,0.0,0.0,51992.0,0.0,119994.0,0.0,0.0,79989.0,0.0
155932.0,2.0,51.0,44015.0,2.5149222914161176e-07,147987.0,0.0,0.0,51996.0,0.0,119991.0,0.0,0.0,79993.0,0.0
155908.0,26.0,48.0,44018.0,3.207019524334864e-06,147985.0,0.0,0.0,51996.0,0.0,119988.0,0.0,0.0,79987.0,0.0
155908.0,24.0,39.0,44029.0,-0.0,147980.0,0.0,0.0,52007.0,0.0,119982.0,0.0,0.0,79998.0,0.0
155891.0,17.0,62.0,44030.0,1.7588799121636065e-06,147979.0,0.0,0.0,51999.0,0.0,119981.0,0.0,0.0,79996.0,0.0
155867.0,41.0,57.0,44035.0,2.701358411844376e-06,147975.0,0.0,0.0,51997.0,0.0,119978.0,0.0,0.0,79994.0,0.0
155866.0,25.0,50.0,44059.0,1.283153477987502e-07,147957.0,0.0,0.0,52021.0,0.0,119960.0,0.0,0.0,80018.0,0.0
155847.0,20.0,67.0,44066.0,1.8196185332553005e-06,147953.0,0.0,0.0,52024.0,0.0,119956.0,0.0,0.0,80014.0,0.0
155834.0,32.0,68.0,44066.0,1.2267956324565583e-06,147953.0,0.0,0.0,52022.0,0.0,119956.0,0.0,0.0,80010.0,0.0
155831.0,16.0,85.0,44068.0,2.2648970774145596e-07,147951.0,0.0,0.0,52024.0,0.0,119954.0,0.0,0.0,80012.0,0.0
155777.0,57.0,74.0,44092.0,4.684451040459951e-06,147930.0,0.0,0.0,52028.0,0.0,119939.0,0.0,0.0,80014.0,0.0
155742.0,89.0,77.0,44092.0,2.918579795722763e-06,147930.0,0.0,0.0,52020.0,0.0,119939.0,0.0,0.0,79996.0,0.0
155730.0,47.0,114.0,44109.0,6.759337179396188e-07,147922.0,0.0,0.0,52034.0,0.0,119925.0,0.0,0.0,80010.0,0.0
155550.0,192.0,125.0,44133.0,9.257473481195757e-06,147905.0,0.0,0.0,52007.0,0.0,119908.0,0.0,0.0,79956.0,0.0
155470.0,260.0,136.0,44134.0,3.7835935815118484e-06,147904.0,0.0,0.0,51982.0,0.0,119907.0,0.0,0.0,79932.0,0.0
155444.0,106.0,297.0,44153.0,5.631744392970301e-07,147889.0,0.0,0.0,51993.0,0.0,119899.0,0.0,0.0,79941.0,0.0
155365.0,105.0,364.0,44166.0,1.396923161799421e-06,147878.0,0.0,0.0,51980.0,0.0,119890.0,0.0,0.0,79926.0,0.0
155354.0,90.0,387.0,44169.0,1.8296131808527055e-07,147875.0,0.0,0.0,51981.0,0.0,119887.0,0.0,0.0,79922.0,0.0
155318.0,47.0,412.0,44223.0,5.625789720231978e-07,147841.0,0.0,0.0,52023.0,0.0,119855.0,0.0,0.0,79958.0,0.0
155151.0,203.0,388.0,44258.0,2.7741514468744682e-06,147814.0,0.0,0.0,52016.0,0.0,119838.0,0.0,0.0,79916.0,0.0
155096.0,222.0,412.0,44270.0,8.607259093146694e-07,147805.0,0.0,0.0,52006.0,0.0,119829.0,0.0,0.0,79909.0,0.0
155076.0,75.0,399.0,44450.0,3.232306306792026e-07,147676.0,0.0,0.0,52181.0,0.0,119727.0,0.0,0.0,80084.0,0.0
154661.0,435.0,374.0,44530.0,7.1745667521171976e-06,147622.0,0.0,0.0,52157.0,0.0,119672.0,0.0,0.0,79995.0,0.0
154650.0,426.0,368.0,44556.0,1.9328357159926343e-07,147604.0,0.0,0.0,52181.0,0.0,119656.0,0.0,0.0,80013.0,0.0
154564.0,97.0,704.0,44635.0,7.90346334910399e-07,147551.0,0.0,0.0,52242.0,0.0,119605.0,0.0,0.0,80059.0,0.0
